x,y,m
-41.9908,-22.958,-200.12290914915152
-41.9908,-22.954,-190.54641302342
-41.9908,-22.95,-137.10426849192274
-41.9908,-22.945999999999998,-99.84122998740499
-41.9908,-22.942,-87.08450089939888
-41.9908,-22.938,-77.5559611556157
-41.9908,-22.934,-77.53295656906953
-41.9908,-22.93,-81.2955143241072
-41.99004,-22.97,-78.15335262940263
-41.99004,-22.965999999999998,-112.29541776948919
-41.99004,-22.962,-153.8602018165462
-41.99004,-22.958,-189.39213715255303
-41.99004,-22.954,-181.30948053740352
-41.99004,-22.95,-134.2181964725755
-41.99004,-22.945999999999998,-102.24651039425625
-41.99004,-22.942,-92.1456063584367
-41.99004,-22.938,-82.102256888901
-41.99004,-22.934,-78.7159325340232
-41.99004,-22.93,-79.85116589585233
-41.98928,-22.97,-77.30709578620112
-41.98928,-22.965999999999998,-112.97907946746125
-41.98928,-22.962,-148.515279550291
-41.98928,-22.958,-177.94714992385164
-41.98928,-22.954,-170.64749913617945
-41.98928,-22.95,-129.99298877441362
-41.98928,-22.945999999999998,-103.6578999928465
-41.98928,-22.942,-95.97246586555126
-41.98928,-22.938,-85.58413948899997
-41.98928,-22.934,-78.44423146771948
-41.98928,-22.93,-76.49874765132449
-41.98852,-22.97,-75.96130270233942
-41.98852,-22.965999999999998,-113.53780908094271
-41.98852,-22.962,-144.28389066484135
-41.98852,-22.958,-166.008027768699
-41.98852,-22.954,-158.5933388607286
-41.98852,-22.95,-124.41452403566012
-41.98852,-22.945999999999998,-104.73423351377717
-41.98852,-22.942,-99.17427077854248
-41.98852,-22.938,-87.35722553513797
-41.98852,-22.934,-75.1323270070692
-41.98852,-22.93,-69.4298587923162
-41.98776,-22.97,-74.13196309458067
-41.98776,-22.965999999999998,-114.75780528359624
-41.98776,-22.962,-142.19239197635522
-41.98776,-22.958,-153.69240943988572
-41.98776,-22.954,-145.10868219332968
-41.98776,-22.95,-117.33366123654056
-41.98776,-22.945999999999998,-106.03959942161278
-41.98776,-22.942,-102.40131948265189
-41.98776,-22.938,-86.51547749654506
-41.98776,-22.934,-66.24522188774036
-41.98776,-22.93,-55.48644430397393
-41.987,-22.97,-72.13322777283047
-41.987,-22.965999999999998,-117.81025184681492
-41.987,-22.962,-142.73527022192175
-41.987,-22.958,-141.0019687720142
-41.987,-22.954,-130.22827175352197
-41.987,-22.95,-108.62878363242675
-41.987,-22.945999999999998,-107.82039691806447
-41.987,-22.942,-106.28640538128101
-41.987,-22.938,-82.24429426324465
-41.987,-22.934,-49.133807059275654
-41.987,-22.93,-30.993207507337
